#G2	#G0	#G1	#G2	#G3	#G4	#G5	
245.6982	0.834369	0.5747372	0.4564246	0.884405	0.01861277	0.4385088	
0	0.6096297	0.3260422	0.7137956	0.7208557	0.6747765	0.4378202	

B2	E-6	F-6	#C-5	#G-6	C-5	B-5	
122.8409	0.3248554	0.3427132	0.5465538	0.3958222	0.5153672	0.9509152	
0	0.2462281	0.3756921	0.5619202	0.3981309	0.6575305	0.7223485	

B2	#C-7	F-8	E-6	G-11	G-8	E-5	
122.8409	0.1343383	0.08424705	0.3242199	0.01168099	0.09537269	0.6311412	
0	0.06046677	0.1638983	0.3017268	0.5399051	0.1465149	0.8593204	

B2	C-4	C-5	A-6	D-8	C-8	#G-5	
122.8409	0.9968502	0.5154585	0.4300018	0.07103708	0.06463359	0.8266295	
0	0.5535416	0.3306821	0.4918063	0.8877392	0.436185	0.3945347	

B2	#A-5	G-7	#A-5	C-5	#G-5	#G-7	
122.8409	0.886235	0.1907846	0.8978657	0.5038401	0.8194222	0.2020751	
0	0.9311116	0.2585823	0.5933619	0.6128096	0.5318892	0.4538935	

E4	#D-5	#F-5	C-5	E-7	F-5	A-5	
333.4534	0.6200551	0.7201646	0.5169904	0.1564952	0.6948033	0.8362704	
0	0.69539	0.3468952	0.5566946	0.562056	0.4264555	0.7313871	

#G2	G-6	#F-5	F-5	G-5	A-8	#D-5	
105.2899	0.3863899	0.7342711	0.6937526	0.7842326	0.1093342	0.5909047	
0	0.7755546	0.4302778	0.9452135	0.7055719	0.3899307	0.45938	

E4	#G-5	A-5	F-5	A-7	B-8	#D-5	
333.4534	0.8341891	0.8637109	0.6690426	0.2179938	0.1221892	0.5995855	
0	0.01564469	0.07806905	0.5002113	0.5716157	0.6711662	0.05597616	

B4	E-10	#G-5	C-5	G-8	A-8	D-7	
491.4128	0.01962107	0.8322215	0.5201294	0.09769792	0.1080167	0.143156	
0	0.4351755	0.6173902	0.8638682	0.9080522	0.5169968	0.5593706	

A4	A-5	B-5	#C-6	C-5	G-5	E-5	
438.7596	0.8487092	0.9869683	0.2714216	0.5078488	0.7628871	0.6615962	
0	0.9168213	0.5051331	0.1007505	0.5856091	0.08296265	0.516979	

A4	#D-5	B-5	#A-6	#C-5	F-5	B-7	
438.7596	0.5904832	0.9419189	0.4519457	0.5326235	0.6800655	0.2392906	
0	0.4406347	0.6559138	0.8396974	0.5538871	0.3671899	0.5789235	

B2	#A-8	#D-6	#G-5	G-6	D-7	F-8	
122.8409	0.1126151	0.3001844	0.8333636	0.3901759	0.1402554	0.0868151	
0	0.4438458	0.4013869	0.4036287	0.3604489	0.2601302	0.4293973	

G3	A-6	B-6	B-7	#D-8	A-13	F-14	
193.0451	0.4248584	0.4950669	0.2435734	0.07408958	0.003394123	0.001300569	
0	0.1192073	0.7064072	0.7850701	0.3938834	0.2206769	0.1891797	

F3	F-7	#D-5	B-5	B-6	C-5	#C-8	
175.494	0.1748921	0.5988856	0.9393798	0.4826714	0.52378	0.06835722	
0	0.138649	0.9010579	0.2211845	0.3760111	0.2648726	0.4363271	

E4	B-5	B-5	B-12	#F-5	#C-5	G-5	
333.4534	0.9546783	0.9615586	0.007348661	0.7059508	0.5523098	0.7723662	
0	0.4305965	0.7624145	0.6800386	0.6451288	0.2181087	0.2280283	

#F6	A-5	E-6	#A-5	#D-5	A-5	#A-5	
1474.271	0.85637691	0.31801912	0.91019523	0.59159441	0.85306363	0.90435548	
0	0.40243355	0.60863543	0.90909819	0.33257141	0.44239789	0.033179406	

E4	#F-7	G-7	#G-6	G-9	#C-6	B-7	
333.4534	0.1793018	0.1877129	0.4038567	0.04873859	0.2748114	0.2431452	
0	0.3365329	0.3219272	0.5485663	0.5527321	0.2415017	0.1541594	

B2	#G-5	#F-7	G-7	E-6	#D-5	A-6	
122.8409	0.8187144	0.1758117	0.18879	0.3164195	0.6252552	0.4390372	
0	0.7282618	0.360371	0.001198397	0.699617	0.5430622	0.2874273	

B2	G-5	G-5	B-8	F-6	#D-7	F-5	
122.8409	0.762408	0.7476628	0.1232195	0.3472613	0.1478495	0.6722702	
0	0.5760559	0.6455345	0.5043979	0.09214768	0.1981697	0.4315112	

B2	#D-11	D-6	#A-5	#G-10	A-5	#A-9	
122.8409	0.00975865	0.279392	0.9064433	0.02485523	0.8371706	0.05693289	
0	0.5322831	0.9462302	0.3926846	0.6714368	0.9714996	0.4503238	

B2	#F-5	#F-5	D-5	#A-9	D-6	B-5	
122.8409	0.7194328	0.7269146	0.5815821	0.05765436	0.2848237	0.962161	
0	0.6500408	0.3738477	0.1161185	0.9797652	0.5949743	0.1857783	

B2	#A-5	#C-6	#G-6	C-7	#F-8	#F-11	
122.8409	0.9328979	0.2732167	0.3971088	0.1311147	0.09151317	0.01097909	
0	0.3906675	0.1519471	0.3747225	0.4350407	0.614627	0.5732604	

B2	#A-6	B-9	E-5	A-5	A-5	D-6	
122.8409	0.4480197	0.06140144	0.6423152	0.8370564	0.8463729	0.2788756	
0	0.5693582	0.4962889	0.2212657	0.9710752	0.5059995	0.7466172	

F2	#D-5	F-7	C-6	#A-5	#F-5	D-5	
87.7388	0.62026	0.172605	0.255262	0.911067	0.725182	0.576053	
0	0.600262	0.0903467	0.858571	0.699634	0.229886	0.810628	

F2	#F-8	C-5	#F-5	#C-5	A-5	E-6	
87.7388	0.0899988	0.511409	0.725688	0.52936	0.858759	0.317833	
0	0.320941	0.0606064	0.556556	0.829982	0.789029	0.452207	

B2	A-8	C-5	#F-5	D-6	#A-5	C-6	
122.8409	0.1097424	0.5246373	0.7104087	0.2914571	0.9116474	0.2553703	
0	0.2698837	0.9726511	0.3118599	0.8503573	0.6392761	0.08866584	

B2	B-5	D-5	#G-5	#A-6	#G-5	#G-7	
122.8409	0.9481087	0.5846413	0.8277322	0.44253	0.826574	0.207603	
0	0.06102893	0.2851081	0.1909864	0.3934115	0.6768711	0.3181047	

B3	D-5	#D-7	#A-5	#C-9	#G-5	G-6	
245.6982	0.5709911	0.1476558	0.9081024	0.03293989	0.8050632	0.3826462	
0	0.1697671	0.4760797	0.552175	0.05386293	0.4513749	0.7896437	

B2	#F-5	E-6	B-5	D-5	#D-6	G-5	
122.8409	0.7116567	0.3286896	0.9748361	0.5870192	0.3091364	0.7587663	
0	0.8714765	0.650118	0.07596736	0.4138865	0.263834	0.995216	

B2	G-7	#G-5	#F-5	#G-5	D-8	#A-5	
122.8409	0.195798	0.8022616	0.7288639	0.8089903	0.07324343	0.9101878	
0	0.992359	0.4242267	0.4983536	0.3565089	0.5909915	0.1937659	

#G2	E-9	G-5	#F-7	C-5	A-5	F-5	
105.2899	0.03918449	0.7636733	0.1838429	0.5178456	0.8548517	0.678941	
0	0.946325	0.5588206	0.4979488	0.994243	0.9624039	0.4035014	

#G2	#A-7	#F-5	G-5	B-5	B-5	#G-9	
105.2899	0.2317916	0.7050775	0.7566307	0.9624314	0.9638701	0.05144829	
0	0.3962902	0.558559	0.9954811	0.5350671	0.1156259	0.3043489	

#G2	#A-5	A-6	#F-5	#G-5	B-6	#F-6	
105.2899	0.9012081	0.4319806	0.7124148	0.8009209	0.4784745	0.3690917	
0	0.5405504	0.542667	0.01667471	0.1425093	0.2568354	0.6617649	

B2	#G-7	E-6	B-6	#F-7	#G-6	#D-5	
122.8409	0.1982218	0.3268396	0.4711019	0.1792315	0.4074557	0.6153251	
0	0.1950715	0.8803379	0.4039694	0.968925	0.8444874	0.3766111	

B2	#A-6	#A-5	F-6	#A-5	G-6	B-5	
122.8409	0.4649543	0.8984441	0.3343294	0.9019908	0.3774551	0.9541028	
0	0.8139769	0.4292385	0.5966471	0.7020664	0.7349559	0.5428131	

